ProductID,Zip,Units,Revenue,Country
910,V6S,1,5165.37,Canada
1926,R2G,1,1196.37,Canada
2251,V6T,1,1511.37,Canada
2254,V6T,1,723.87,Canada
1964,V6T,1,1070.37,Canada
725,V6Z,1,1322.37,Canada
757,T6H,1,881.37,Canada
786,T5Y,1,692.37,Canada
1943,V6T,1,1511.37,Canada
1975,R2G,1,692.37,Canada
725,T6E,1,1322.37,Canada
726,T6G,1,1322.37,Canada
757,T6E,3,2770.11,Canada
1927,V5N,1,1070.37,Canada
2373,T6J,1,7496.37,Canada
758,T6H,1,881.37,Canada
768,T5Y,1,1133.37,Canada
1965,V6T,1,1070.37,Canada
1974,R2G,1,692.37,Canada
726,V5X,1,1448.37,Canada
910,T6E,1,5165.37,Canada
726,T2Z,1,1448.37,Canada
551,V5W,1,11065.95,Canada
609,V6Z,1,10202.85,Canada
977,V6T,1,5795.37,Canada
992,V6A,1,3338.37,Canada
785,V6Z,1,692.37,Canada
1964,V6B,1,1070.37,Canada
2250,V6G,1,1511.37,Canada
826,V6S,1,11024.37,Canada
2094,R2M,1,5259.87,Canada
443,T6J,1,9777.6,Canada
767,T2C,1,1259.37,Canada
838,V6H,1,11276.37,Canada
910,T2X,1,5165.37,Canada
1003,V6Z,1,1038.87,Canada
992,V7Y,1,3338.37,Canada
768,T2C,1,1259.37,Canada
1003,T3G,1,1038.87,Canada
1184,V7W,1,7559.37,Canada
1215,V6A,1,4409.37,Canada
1920,V6S,1,3432.87,Canada
2045,V7Y,1,5039.37,Canada
2277,T5G,1,3149.37,Canada
2262,V6M,1,3590.37,Canada
2064,V7X,1,5952.87,Canada
2016,V6J,1,3653.37,Canada
2083,V6J,1,3810.87,Canada
2263,V6M,1,3590.37,Canada
2269,V6M,1,3464.37,Canada
2064,V7Y,1,5952.87,Canada
2045,V7X,1,5039.37,Canada
2050,R2C,1,6047.37,Canada
491,V6Z,1,10228.05,Canada
596,T6E,1,9194.85,Canada
609,V6A,1,9761.85,Canada
631,T6E,1,4217.85,Canada
726,V5X,1,1448.37,Canada
967,R2G,1,7874.37,Canada
989,R2C,1,5039.37,Canada
725,V5X,1,1448.37,Canada
758,T6E,1,1007.37,Canada
1182,T6E,1,2078.37,Canada
1916,T2X,1,3432.87,Canada
2091,V5V,1,1889.37,Canada
2388,V5W,1,3716.37,Canada
559,T6K,1,7226.1,Canada
635,V7M,1,10265.85,Canada
491,V6H,1,10228.05,Canada
757,T6E,1,1007.37,Canada
643,V6Z,1,13856.85,Canada
967,T6J,1,8063.37,Canada
1144,T2J,1,4976.37,Canada
635,T6X,1,10265.85,Canada
1483,T5H,1,849.24,Canada
1926,V6A,1,1070.37,Canada
1926,V6N,1,1196.37,Canada
1974,T6E,2,1384.74,Canada
2241,T6E,1,1070.37,Canada
1927,V6N,1,1196.37,Canada
1934,T6E,1,1637.37,Canada
1964,T2X,1,1070.37,Canada
1990,T2X,3,9448.11,Canada
2251,V6G,1,1511.37,Canada
757,V6C,1,881.37,Canada
761,V7N,1,2078.37,Canada
966,V6S,1,5669.37,Canada
1114,V6T,1,2015.37,Canada
1927,V6A,1,1070.37,Canada
1949,T2X,1,3716.37,Canada
1975,T2X,1,692.37,Canada
1975,T6E,2,1384.74,Canada
2280,V5V,1,1857.87,Canada
445,V7M,1,10593.45,Canada
1935,T6E,1,1637.37,Canada
2240,T6E,1,1070.37,Canada
2275,T5Y,1,3968.37,Canada
2275,V5V,1,3968.37,Canada
1942,V6A,1,1511.37,Canada
1965,V6B,1,1070.37,Canada
2213,T2X,1,1070.37,Canada
2234,T5S,1,849.87,Canada
1894,V6R,1,8819.37,Canada
2234,T2C,1,849.87,Canada
2045,R2L,1,5039.37,Canada
910,T6H,1,5165.37,Canada
2235,T2C,1,849.87,Canada
2379,V7P,1,2141.37,Canada
725,V6S,1,1448.37,Canada
962,V6Z,1,6299.37,Canada
967,V5W,1,7874.37,Canada
989,T2C,1,5039.37,Canada
1184,T6E,1,7559.37,Canada
2055,V5V,1,6834.87,Canada
2359,T2C,1,5291.37,Canada
400,T2J,1,8564.85,Canada
726,V6S,1,1448.37,Canada
967,T5B,1,8063.37,Canada
2055,T2J,1,6834.87,Canada
757,V6A,1,1007.37,Canada
990,V6Z,1,5291.37,Canada
1109,T5Y,1,2519.37,Canada
2251,V6Z,1,1511.37,Canada
758,T6V,2,1762.74,Canada
786,V7K,1,692.37,Canada
757,T5H,1,881.37,Canada
2094,T6T,1,5259.87,Canada
2332,V5W,1,5039.37,Canada
1017,T3R,1,3149.37,Canada
499,R2G,1,10939.95,Canada
800,T5V,1,3149.37,Canada
826,T6E,1,11150.37,Canada
1173,R2L,1,5984.37,Canada
1318,V6A,1,3873.24,Canada
1001,T6G,1,4724.37,Canada
1975,V6S,1,692.37,Canada
990,V5Z,1,5165.37,Canada
990,R2G,1,5165.37,Canada
1186,V6Z,1,5102.37,Canada
2064,T6K,2,11905.74,Canada
573,T6V,1,3524.85,Canada
910,T5V,1,5165.37,Canada
936,R2N,1,5984.37,Canada
2055,T6K,1,6834.87,Canada
609,T2S,1,9761.85,Canada
2295,T3C,1,10331.37,Canada
2083,T2X,1,3810.87,Canada
635,V6C,1,10265.85,Canada
1215,V6T,1,4409.37,Canada
1926,T6B,1,1196.37,Canada
1394,T5B,1,4503.24,Canada
2054,T2X,1,6551.37,Canada
133,T6G,1,7679.7,Canada
676,T6G,1,9887.85,Canada
1927,T6B,1,1196.37,Canada
2204,T2Z,1,1889.37,Canada
2400,V7W,1,1070.37,Canada
2205,T2Z,1,1889.37,Canada
2254,T6E,1,723.87,Canada
2269,T5W,1,3527.37,Canada
758,V6C,1,881.37,Canada
762,V7N,1,2078.37,Canada
1003,V7N,1,1038.87,Canada
1948,T2X,1,3716.37,Canada
1974,T2X,1,692.37,Canada
2212,T2X,1,1070.37,Canada
2255,T6E,1,723.87,Canada
1484,T5H,1,849.24,Canada
1943,V6A,1,1511.37,Canada
1965,T2X,1,1070.37,Canada
2235,T5S,1,849.87,Canada
725,T6K,1,1322.37,Canada
726,T6R,1,1322.37,Canada
768,T6H,2,2266.74,Canada
785,V5W,1,692.37,Canada
786,V6J,1,692.37,Canada
976,V6E,1,3905.37,Canada
1926,V5Z,1,1196.37,Canada
2204,T5Y,1,1763.37,Canada
2240,V6A,1,1070.37,Canada
2254,V5Z,1,723.87,Canada
2379,V5Z,1,2141.37,Canada
725,V5X,1,1322.37,Canada
726,T5V,1,1322.37,Canada
757,T6W,1,881.37,Canada
758,T3B,1,881.37,Canada
758,V6H,3,2644.11,Canada
760,T6W,1,1763.37,Canada
760,V6G,1,1763.37,Canada
761,V6H,2,4156.74,Canada
768,V5Z,4,4533.48,Canada
785,V6T,1,692.37,Canada
785,R2G,1,692.37,Canada
1935,V5Z,1,1637.37,Canada
1393,T5B,1,4503.24,Canada
2407,T5K,2,1762.74,Canada
396,T1Y,1,10517.85,Canada
475,V6N,1,11957.4,Canada
559,T1Y,1,7226.1,Canada
596,V7Y,1,9194.85,Canada
767,V5X,1,1259.37,Canada
2380,R2C,1,3527.37,Canada
2400,T6V,2,2140.74,Canada
768,V5X,1,1259.37,Canada
2083,T6R,1,3810.87,Canada
1092,T5H,1,2172.87,Canada
1188,T6E,1,5858.37,Canada
1191,V5V,1,3149.37,Canada
2332,T3R,1,5039.37,Canada
1045,T6E,1,2613.87,Canada
1191,T6G,1,3212.37,Canada
1091,T5H,1,2172.87,Canada
1111,V6M,1,1448.37,Canada
1168,V6H,1,4535.37,Canada
1066,T1Y,1,3653.37,Canada
992,V6N,1,3338.37,Canada
1065,T1Y,1,3653.37,Canada
1112,V6M,1,1448.37,Canada
1186,T6E,1,5102.37,Canada
922,T6E,1,5669.37,Canada
2054,T3G,1,6551.37,Canada
2071,T5G,1,4157.37,Canada
1133,T6H,1,7748.37,Canada
2064,V6H,1,5952.87,Canada
2240,T6K,1,1070.37,Canada
103,T6T,1,10262.7,Canada
445,V6G,1,10281.6,Canada
823,V5N,1,7496.37,Canada
910,T5H,1,5165.37,Canada
967,T5L,1,7874.37,Canada
1003,T6E,1,1038.87,Canada
2056,V6M,1,3999.87,Canada
2234,V5K,1,849.87,Canada
2071,T5H,1,4157.37,Canada
990,K2P,1,5165.37,Canada
2241,M7Y,1,1070.37,Canada
2331,K1H,1,6488.37,Canada
2353,R2V,1,4976.37,Canada
819,K1N,1,11969.37,Canada
976,M6G,1,3779.37,Canada
2112,R3S,1,6803.37,Canada
725,K2P,1,1448.37,Canada
2026,M5X,1,4409.37,Canada
2054,K1R,1,6551.37,Canada
2241,K1A,1,1070.37,Canada
1003,R3B,1,1038.87,Canada
2205,R3B,1,1889.37,Canada
635,M5L,1,10265.85,Canada
964,R3T,1,3842.37,Canada
964,M4Y,1,4031.37,Canada
467,M6G,1,10732.05,Canada
2204,R3T,1,1889.37,Canada
2359,R3V,1,5291.37,Canada
2205,R3T,1,1889.37,Canada
1132,R3V,1,7748.37,Canada
1203,R3W,1,3842.37,Canada
981,L5G,1,1889.37,Canada
2074,M6G,1,4031.37,Canada
1014,K1K,1,1038.87,Canada
2054,R3T,1,6551.37,Canada
443,M4M,1,9777.6,Canada
1148,R3G,1,3779.37,Canada
396,R3V,1,10517.85,Canada
964,L5N,1,3842.37,Canada
467,L5P,1,10732.05,Canada
604,L5P,1,5666.85,Canada
726,R3E,1,1448.37,Canada
2045,L4X,1,5039.37,Canada
725,R3E,1,1448.37,Canada
992,M5L,1,3338.37,Canada
1086,M5A,1,1070.37,Canada
2213,L5R,1,1070.37,Canada
964,M6G,1,3968.37,Canada
1085,L5P,1,1070.37,Canada
2253,M5A,1,1637.37,Canada
2255,M4P,1,723.87,Canada
1201,M5X,1,6929.37,Canada
1203,K1R,1,3842.37,Canada
2045,L5N,2,10078.74,Canada
725,M6S,1,1322.37,Canada
826,M6G,2,22489.74,Canada
760,L5T,1,1763.37,Canada
1085,M5A,1,1070.37,Canada
1095,M4R,1,1511.37,Canada
1114,M5A,1,1952.37,Canada
2375,M4P,1,8378.37,Canada
2396,M4M,1,1070.37,Canada
922,K1N,1,5669.37,Canada
2331,R3H,1,6803.37,Canada
1076,R3B,1,3054.87,Canada
1075,R3B,1,3054.87,Canada
573,R3W,1,3524.85,Canada
573,R3G,1,3524.85,Canada
631,L5R,1,4217.85,Canada
2287,R2V,1,10079.37,Canada
795,M5X,1,3338.37,Canada
1426,K2P,1,3589.74,Canada
609,R3V,1,9761.85,Canada
990,M4E,1,5291.37,Canada
2240,M7Y,2,2140.74,Canada
1425,K2P,1,3589.74,Canada
796,M5X,1,3338.37,Canada
989,K1N,1,5039.37,Canada
2241,M7Y,2,2140.74,Canada
990,M5L,1,5291.37,Canada
1003,R3H,1,1038.87,Canada
725,L4Y,1,1448.37,Canada
2250,H3H,1,1511.37,Canada
396,K1R,1,10517.85,Canada
726,R3M,1,1448.37,Canada
1961,M6G,1,1183.77,Canada
2064,M7Y,1,5952.87,Canada
2091,H1B,1,1889.37,Canada
725,R3M,1,1448.37,Canada
976,H2Y,1,3779.37,Canada
1202,R3B,1,7433.37,Canada
1960,M6G,1,1183.77,Canada
2251,H3H,1,1511.37,Canada
565,K1N,1,10228.05,Canada
1096,M4R,1,1511.37,Canada
2234,L5R,1,849.87,Canada
2254,M4P,1,723.87,Canada
596,M5P,1,9566.55,Canada
618,R3G,1,14486.85,Canada
676,L5G,1,10275.3,Canada
1213,R3V,1,6803.37,Canada
499,R3E,1,10939.95,Canada
1114,H1B,1,1952.37,Canada
609,R3H,1,10202.85,Canada
2254,M6J,1,723.87,Canada
401,M5B,1,11384.1,Canada
638,L5N,1,12105.45,Canada
2212,R3B,1,1070.37,Canada
2255,M6J,1,723.87,Canada
2213,R3B,1,1070.37,Canada
499,L5N,1,10939.95,Canada
910,M6H,1,5165.37,Canada
2054,K1N,1,6551.37,Canada
2234,R3V,1,849.87,Canada
2352,R3V,1,4409.37,Canada
475,R3V,1,11957.4,Canada
635,M5G,1,10328.85,Canada
2388,M4Y,1,3716.37,Canada
498,M4M,1,17636.85,Canada
2331,R3V,1,6488.37,Canada
681,L5W,1,8590.05,Canada
1916,M6S,1,3432.87,Canada
443,H1G,1,10215.45,Canada
826,M5S,1,11339.37,Canada
786,R3B,1,818.37,Canada
785,R3B,1,818.37,Canada
910,L5T,1,5165.37,Canada
964,R3V,1,3905.37,Canada
1014,L5R,1,1038.87,Canada
1173,R3T,1,6425.37,Canada
574,M5P,1,10429.65,Canada
726,M5X,1,1448.37,Canada
739,L5R,1,2078.37,Canada
770,R3M,1,3149.37,Canada
1168,M7Y,1,4535.37,Canada
758,M7Y,1,1007.37,Canada
757,M7Y,1,1007.37,Canada
992,M6G,1,3338.37,Canada
725,M5X,1,1448.37,Canada
796,M6H,1,3306.87,Canada
740,L5R,1,2078.37,Canada
769,R3M,1,3149.37,Canada
1139,R3T,1,8063.37,Canada
103,M7Y,1,10262.7,Canada
910,M4Y,1,5165.37,Canada
895,R3H,1,6929.37,Canada
1006,M7Y,1,1070.37,Canada
642,L5N,1,10845.45,Canada
927,R3T,1,5417.37,Canada
2359,M5X,1,5165.37,Canada
472,R3G,1,11535.3,Canada
726,R2V,1,1322.37,Canada
1215,M4E,1,4094.37,Canada
2056,L5P,1,3968.37,Canada
2332,R3V,2,9448.74,Canada
1936,M7Y,1,3432.87,Canada
1862,M5L,1,2645.37,Canada
2375,R3H,1,8378.37,Canada
681,R3G,1,8590.05,Canada
964,R3A,1,3968.37,Canada
795,M6H,1,3306.87,Canada
826,M6G,1,11339.37,Canada
1182,M4V,1,1889.37,Canada
1186,M6G,1,5102.37,Canada
1188,L5P,1,5858.37,Canada
2054,M6P,1,6551.37,Canada
1184,L5N,1,7559.37,Canada
445,R3G,1,10325.7,Canada
1920,M4Y,1,3432.87,Canada
2071,L5P,1,4157.37,Canada
467,K1S,1,10807.65,Canada
1182,K1N,1,2078.37,Canada
36,M5P,1,5418,Canada
1131,R3H,1,5165.37,Canada
658,L5R,1,10895.85,Canada
785,K1S,1,818.37,Canada
475,M6G,1,12086.55,Canada
786,K1S,1,818.37,Canada
989,R3N,1,5039.37,Canada
609,M4T,1,9950.85,Canada
475,L5N,1,12086.55,Canada
976,R2Y,1,3779.37,Canada
989,R3G,1,5039.37,Canada
1014,M5T,1,1038.87,Canada
31,M5L,1,9135,Canada
823,R3H,1,7496.37,Canada
1191,L5R,1,3212.37,Canada
1188,K1K,1,5858.37,Canada
2280,R3G,1,2046.87,Canada
606,M5L,1,3877.65,Canada
2352,R3V,1,4409.37,Canada
769,R3G,1,3149.37,Canada
1937,M7Y,1,3432.87,Canada
1085,L5V,1,1070.37,Canada
604,L5N,1,5937.75,Canada
1114,L5T,1,1952.37,Canada
1086,L5V,1,1070.37,Canada
396,L5G,1,10965.15,Canada
550,R3H,1,5200.65,Canada
761,R3W,1,2078.37,Canada
498,M4M,1,17636.85,Canada
606,R3V,1,4054.05,Canada
433,M4E,1,10561.95,Canada
1859,M4S,1,1877.4,Canada
762,R3W,1,2078.37,Canada
770,R3G,1,3149.37,Canada
976,R3G,1,3779.37,Canada
1426,L5R,1,3652.74,Canada
758,R2V,1,1007.37,Canada
1425,L5R,1,3652.74,Canada
2343,R3H,1,5354.37,Canada
964,K1R,1,3842.37,Canada
396,M6H,1,10706.85,Canada
757,R2V,1,1007.37,Canada
609,R3H,1,9950.85,Canada
574,K1R,1,10429.65,Canada
609,K1A,1,9950.85,Canada
676,L5R,1,10048.5,Canada
396,L5G,1,10706.85,Canada
2359,M5R,1,5165.37,Canada
2240,R3M,1,1070.37,Canada
981,R3H,1,1889.37,Canada
2277,R3V,1,3716.37,Canada
2241,K1H,1,1070.37,Canada
910,K1K,1,5165.37,Canada
770,R3M,1,3149.37,Canada
981,K1K,1,1889.37,Canada
2240,K1H,1,1070.37,Canada
769,R3M,1,3149.37,Canada
989,M4R,1,5039.37,Canada
2241,R3M,1,1070.37,Canada
2353,R3H,1,4976.37,Canada
730,L5N,1,3716.37,Canada
826,L5N,1,11339.37,Canada
921,L5N,1,6299.37,Canada
565,M6H,1,10580.85,Canada
1184,R3R,1,7559.37,Canada
574,R3X,1,10429.65,Canada
729,L5N,1,3716.37,Canada
647,T6W,1,10732.05,Canada
400,T3G,1,8564.85,Canada
573,T6J,1,3524.85,Canada
2269,V6N,1,3464.37,Canada
2388,T6J,1,3716.37,Canada
992,V5Z,1,3338.37,Canada
1232,T6R,1,4724.37,Canada
2045,T2X,1,5039.37,Canada
2045,V5V,1,5039.37,Canada
921,T3G,1,6299.37,Canada
760,V6R,1,1763.37,Canada
1425,V6A,1,3684.24,Canada
396,R2G,1,10965.15,Canada
2235,V5X,1,849.87,Canada
1948,T2X,2,7432.74,Canada
2234,V5X,1,849.87,Canada
725,T2J,1,1322.37,Canada
757,T2J,1,881.37,Canada
757,T5K,1,881.37,Canada
757,V5W,1,881.37,Canada
767,V6Z,1,1133.37,Canada
786,T2J,1,692.37,Canada
786,V5W,1,692.37,Canada
754,V6A,1,2960.37,Canada
786,T6H,1,692.37,Canada
725,T6G,1,1322.37,Canada
757,T6G,1,881.37,Canada
768,V6Z,1,1133.37,Canada
981,T1Y,1,1889.37,Canada
2055,T6G,1,6834.87,Canada
2254,T6V,1,723.87,Canada
617,T2L,1,10136.7,Canada
990,T1Y,1,5291.37,Canada
1120,T5W,1,2172.87,Canada
2252,T5Y,2,3274.74,Canada
2252,T6E,1,1637.37,Canada
758,T6G,1,881.37,Canada
785,T6H,1,692.37,Canada
2359,T2J,1,5291.37,Canada
2388,T6S,1,3716.37,Canada
2388,V6G,1,3716.37,Canada
992,V6H,1,3338.37,Canada
2407,T2X,1,975.87,Canada
2400,T2X,1,1070.37,Canada
964,V7R,1,3905.37,Canada
2388,T3C,1,3716.37,Canada
512,T6G,1,2768.85,Canada
757,V7G,1,1007.37,Canada
2054,V5N,1,6551.37,Canada
754,T1Y,1,2960.37,Canada
785,T6H,1,818.37,Canada
910,T5G,1,5165.37,Canada
2373,T6R,1,7433.37,Canada
981,T6V,1,1889.37,Canada
981,V7M,1,1889.37,Canada
786,T6H,1,818.37,Canada
753,T1Y,1,2960.37,Canada
895,T1Y,1,6929.37,Canada
2054,T2H,1,6551.37,Canada
758,V7G,1,1007.37,Canada
976,T3G,1,3779.37,Canada
976,T6T,1,3779.37,Canada
297,V6G,1,8060.85,Canada
2045,T6V,1,5039.37,Canada
512,T6H,1,2768.85,Canada
758,V6H,1,1007.37,Canada
910,T5L,1,5165.37,Canada
757,V6H,1,1007.37,Canada
768,T5J,1,1259.37,Canada
768,T6E,1,1259.37,Canada
990,V5Z,1,5165.37,Canada
2070,V6H,1,6299.37,Canada
491,T6J,1,10228.05,Canada
767,T5J,1,1259.37,Canada
767,T6E,1,1259.37,Canada
1005,T6A,1,1290.87,Canada
580,T5P,1,9220.05,Canada
910,T6G,1,5165.37,Canada
1132,T2N,1,7748.37,Canada
2056,T5C,1,3999.87,Canada
2352,V7Y,1,4409.37,Canada
467,V5W,1,10732.05,Canada
2083,T2C,1,3810.87,Canada
1188,V6B,1,5858.37,Canada
396,V6J,1,10517.85,Canada
443,T2C,1,9777.6,Canada
1964,V5Z,1,1070.37,Canada
2204,T2C,1,1763.37,Canada
2269,T3G,1,3527.37,Canada
725,T6R,1,1322.37,Canada
726,T6K,1,1322.37,Canada
767,V5Z,4,4533.48,Canada
768,T6W,1,1133.37,Canada
785,V6H,2,1384.74,Canada
786,V6M,2,1384.74,Canada
1974,T2C,1,692.37,Canada
2235,T2C,1,849.87,Canada
2254,V6H,1,723.87,Canada
2277,T2J,1,3149.37,Canada
2373,T1Y,1,7433.37,Canada
715,V6T,1,1826.37,Canada
725,T5V,1,1322.37,Canada
726,V5Z,1,1322.37,Canada
757,T5H,1,881.37,Canada
758,V5W,1,881.37,Canada
758,V5Z,2,1762.74,Canada
759,V6H,1,1763.37,Canada
762,V6H,2,4156.74,Canada
767,T6J,1,1133.37,Canada
767,V6G,1,1133.37,Canada
1909,V6H,1,2456.37,Canada
1934,V5Z,1,1637.37,Canada
1948,V6M,1,3716.37,Canada
2205,V5X,1,1763.37,Canada
2255,T2C,1,723.87,Canada
502,V5W,1,13270.95,Canada
757,T3B,1,881.37,Canada
757,V6H,3,2644.11,Canada
759,T6W,1,1763.37,Canada
759,V6G,1,1763.37,Canada
768,T6J,1,1133.37,Canada
786,V6H,2,1384.74,Canada
797,T6J,1,3716.37,Canada
981,V5Z,1,1889.37,Canada
992,T5W,1,3338.37,Canada
2204,V5X,1,1763.37,Canada
2205,T2C,1,1763.37,Canada
940,T2S,1,8378.37,Canada
1014,V6G,1,1038.87,Canada
2359,V6C,1,5291.37,Canada
1014,T5J,2,2077.74,Canada
1949,V6M,1,3716.37,Canada
1965,V5Z,1,1070.37,Canada
2205,T5Y,1,1763.37,Canada
2241,V6A,1,1070.37,Canada
2254,T2C,1,723.87,Canada
2254,V6R,1,723.87,Canada
758,T6W,1,881.37,Canada
767,T6W,1,1133.37,Canada
785,V6M,2,1384.74,Canada
786,V6T,1,692.37,Canada
1086,V6N,1,1008,Canada
1975,T2C,1,692.37,Canada
2054,T3G,1,6551.37,Canada
2253,V6H,1,1637.37,Canada
2255,V5Z,1,723.87,Canada
726,T6E,1,1322.37,Canada
726,R2G,1,1448.37,Canada
758,T5Y,1,881.37,Canada
758,R2G,1,881.37,Canada
819,R2G,1,11654.37,Canada
767,R2G,1,1259.37,Canada
725,T6E,1,1322.37,Canada
757,T5Y,1,881.37,Canada
767,T6H,2,2266.74,Canada
768,R2G,1,1259.37,Canada
785,R2L,1,692.37,Canada
786,T5Y,1,692.37,Canada
676,T6E,1,10275.3,Canada
758,T6G,1,881.37,Canada
785,R2G,1,692.37,Canada
786,T5V,1,692.37,Canada
768,T6H,2,2266.74,Canada
486,T6E,1,11762.1,Canada
725,R2G,1,1448.37,Canada
757,T6G,1,881.37,Canada
757,R2G,1,881.37,Canada
785,T5V,1,692.37,Canada
786,R2G,1,692.37,Canada
786,R2L,1,692.37,Canada
565,V6A,1,10687.95,Canada
964,R2G,1,3842.37,Canada
609,V7W,1,10202.85,Canada
785,T5Y,1,692.37,Canada
2400,T5K,1,1070.37,Canada
2400,T6E,1,1070.37,Canada
2255,V6H,1,723.87,Canada
2284,T2C,1,3716.37,Canada
2222,T6T,1,2708.37,Canada
2375,T6E,1,8378.37,Canada
2212,T5K,1,1070.37,Canada
713,V5Z,1,1952.37,Canada
2128,T6W,1,4913.37,Canada
785,V6S,1,818.37,Canada
1014,V6M,1,1038.87,Canada
443,V6Z,1,9777.6,Canada
769,T5Y,1,3149.37,Canada
1974,V5V,1,692.37,Canada
964,T2X,1,3905.37,Canada
990,V6Z,1,5165.37,Canada
1990,V5W,1,3149.37,Canada
910,V7P,1,5165.37,Canada
1926,V6Z,1,1196.37,Canada
2071,V6M,1,4157.37,Canada
1927,V6Z,1,1196.37,Canada
2016,T5K,1,3653.37,Canada
573,V5N,1,3524.85,Canada
491,V5N,1,10228.05,Canada
770,T5Y,1,3149.37,Canada
976,T2C,2,7558.74,Canada
1041,T6V,1,13226.85,Canada
1975,V5V,1,692.37,Canada
1991,T2X,1,3716.37,Canada
2388,T6T,1,3716.37,Canada
2223,T6T,1,2708.37,Canada
2254,V6H,1,723.87,Canada
2204,T2C,1,1763.37,Canada
2213,T5K,1,1070.37,Canada
2213,T6J,1,1070.37,Canada
2240,T6T,1,1070.37,Canada
2277,T5Y,1,3149.37,Canada
2205,T2C,1,1763.37,Canada
2241,T6T,1,1070.37,Canada
2212,T6J,1,1070.37,Canada
669,T6V,1,16376.85,Canada
2354,R2P,1,4346.37,Canada
2045,V7X,1,5039.37,Canada
2083,V6A,1,3779.37,Canada
2235,V7M,1,849.87,Canada
2064,T2X,1,5952.87,Canada
1317,V6J,1,3841.74,Canada
1318,V6J,1,3841.74,Canada
1450,T6J,1,1731.24,Canada
2205,T5Y,1,1889.37,Canada
2331,T2J,1,6488.37,Canada
2204,T6H,1,1889.37,Canada
609,V6T,1,9761.85,Canada
1449,T6J,1,1731.24,Canada
2205,T6H,1,1889.37,Canada
2204,T5Y,1,1889.37,Canada
2407,T5V,1,975.87,Canada
400,T6R,1,8564.85,Canada
1168,R2L,1,4535.37,Canada
550,T6G,1,4973.85,Canada
1518,V6G,1,1825.74,Canada
1435,V6H,1,3967.74,Canada
604,T2A,1,5666.85,Canada
491,T6K,1,10228.05,Canada
2054,T2Y,1,6551.37,Canada
475,V6E,1,11957.4,Canada
1436,V6H,1,3967.74,Canada
1517,V6G,1,1825.74,Canada
1229,T1Y,1,2960.37,Canada
1053,T1Y,1,3149.37,Canada
647,T3C,1,10732.05,Canada
512,V6A,1,2768.85,Canada
725,V6B,1,1448.37,Canada
936,V7W,1,5984.37,Canada
2359,R2P,1,5165.37,Canada
2234,V7M,1,849.87,Canada
617,T2J,1,10136.7,Canada
767,R2G,1,1133.37,Canada
1086,V6T,1,1070.37,Canada
1095,T6T,1,1511.37,Canada
767,V6T,1,1133.37,Canada
1987,T5X,1,1952.37,Canada
2254,R2G,1,723.87,Canada
758,R2G,3,2644.11,Canada
768,V6Z,1,1133.37,Canada
976,T6E,1,3779.37,Canada
472,T3C,1,11535.3,Canada
785,T5K,1,818.37,Canada
786,T5K,1,818.37,Canada
726,V6B,1,1448.37,Canada
2352,V6M,1,4409.37,Canada
2240,T2J,1,1070.37,Canada
2241,T2J,1,1070.37,Canada
1975,V6A,1,692.37,Canada
2054,V5X,1,6551.37,Canada
967,T3R,1,7874.37,Canada
2047,V6A,1,4661.37,Canada
1014,R2G,1,1038.87,Canada
1818,V6T,1,2488.5,Canada
2056,V6T,1,3999.87,Canada
1014,T6G,1,1038.87,Canada
433,T6W,1,10042.2,Canada
645,T6V,1,11793.6,Canada
413,V6G,1,15116.85,Canada
2056,V6J,1,3999.87,Canada
604,V6Z,1,5666.85,Canada
989,R2G,1,5039.37,Canada
1974,V6A,1,692.37,Canada
992,V7W,1,3338.37,Canada
2241,T2L,1,1070.37,Canada
2374,V6R,1,7937.37,Canada
604,R2G,1,5666.85,Canada
604,R2L,1,5666.85,Canada
981,V5W,1,1889.37,Canada
1213,V6T,1,6803.37,Canada
1062,V7W,1,1794.87,Canada
767,V6Z,1,1133.37,Canada
1974,V6N,1,692.37,Canada
2255,R2G,1,723.87,Canada
757,R2G,3,2644.11,Canada
786,V7Y,1,692.37,Canada
1085,V6T,1,1070.37,Canada
1086,T6W,1,1070.37,Canada
1927,V6S,1,1070.37,Canada
1964,T6E,1,1070.37,Canada
2054,T2C,1,6551.37,Canada
768,V6T,1,1133.37,Canada
768,R2G,1,1133.37,Canada
785,V7Y,1,692.37,Canada
1061,V7W,1,1794.87,Canada
1096,T6T,1,1511.37,Canada
1965,T6E,1,1070.37,Canada
1975,V6N,1,692.37,Canada
1085,T6W,1,1070.37,Canada
1926,V6S,1,1070.37,Canada
2240,T2L,1,1070.37,Canada
2071,V6S,1,4157.37,Canada
992,V5N,1,3338.37,Canada
635,R2L,1,10265.85,Canada
396,V5W,1,10517.85,Canada
964,T6E,1,3968.37,Canada
910,V6A,1,5165.37,Canada
1229,T6G,1,2960.37,Canada
609,V5Z,1,9761.85,Canada
2373,V7N,1,7055.37,Canada
1144,T6G,1,4976.37,Canada
433,T6G,1,10042.2,Canada
1974,V6A,1,692.37,Canada
1975,V6A,1,692.37,Canada
910,V7Y,1,5165.37,Canada
992,T2X,1,3338.37,Canada
1227,T5B,1,3968.37,Canada
609,V5V,1,9761.85,Canada
2091,T3P,1,1826.37,Canada
2373,T2L,1,7055.37,Canada
936,V6J,1,5984.37,Canada
1228,T1Y,1,1574.37,Canada
1974,V7R,1,692.37,Canada
491,V6R,1,10687.95,Canada
2263,V6A,1,3590.37,Canada
1139,T6J,1,8189.37,Canada
